epoch,loss_G,loss_G_AB,loss_G_BA,loss_cyc,loss_id,loss_D,loss_D_A,loss_D_B,lr_G,lr_D
160,0.7139709336417062,0.2503279277256557,0.25563118926116396,0.015604741472218717,0.010392880599413599,0.2486446499824524,0.24725099120821273,0.2500383108854294,8.000000001199998e-05,8.000000001199998e-05
161,0.7154486434800285,0.2503554480416434,0.25756075765405384,0.015618339047900267,0.01026981244129794,0.24973000160285405,0.24947222215788706,0.24998778317655837,7.80000000122e-05,7.80000000122e-05
162,0.7081078972135272,0.2503656617232731,0.2517522743770054,0.015506307062293802,0.010185377007084233,0.24879610538482666,0.24759364340986525,0.24999856523105077,7.60000000124e-05,7.60000000124e-05
163,0.7098472458975655,0.2502839096954891,0.25322349795273374,0.015538698062300682,0.010190566735608237,0.2492056084530694,0.24837801924773625,0.2500331976584026,7.400000001259998e-05,7.400000001259998e-05
164,0.7094669682638985,0.2503738786493029,0.25409282743930817,0.015464888220386845,0.01007027578141008,0.24859417123453958,0.24710095354488917,0.25008738679545267,7.200000001280001e-05,7.200000001280001e-05
165,0.7107509289469037,0.250355132988521,0.25576577867780415,0.015407963655889034,0.010110074255083288,0.24931413999625615,0.24862002900668553,0.25000824459961485,7.0000000013e-05,7.0000000013e-05
166,0.7085391623633248,0.25026398258549826,0.2533158468348639,0.015475798265210219,0.010040271628115858,0.2488922200032643,0.24773726718766348,0.2500471685613905,6.80000000132e-05,6.80000000132e-05
167,0.7093276040894645,0.25037719096456257,0.2548229992389679,0.015442484058439732,0.009940514740134989,0.2490225945200239,0.2479164195912225,0.2501287694488253,6.600000001339998e-05,6.600000001339998e-05
168,0.7056382128170559,0.2503913428102221,0.25402304955891203,0.01523291040211916,0.009778948101614202,0.24832381733826228,0.24661183144365037,0.25003580323287417,6.40000000136e-05,6.40000000136e-05
169,0.7121058532169887,0.2502222444329943,0.2586434781551361,0.015445085375436715,0.009757853645299162,0.24917906309877122,0.24830027776105063,0.25005784205027987,6.20000000138e-05,6.20000000138e-05
170,0.7042833055768695,0.25027613980429514,0.25157485050814493,0.015393020718225412,0.009700415256832327,0.24922633809702738,0.24848974176815578,0.24996292803968703,6.000000001399999e-05,6.000000001399999e-05
171,0.7057375993047442,0.25054735371044706,0.25427909195423126,0.015262152866593428,0.009657928587070532,0.2483583688735962,0.24680374988487788,0.24991298573357718,5.8000000014199986e-05,5.8000000014199986e-05
172,0.7073388014520917,0.25012990619455067,0.2548917680978775,0.015359333849378995,0.009744759249900068,0.24890510525022233,0.24782019640718186,0.2499900119645255,5.60000000144e-05,5.60000000144e-05
173,0.7079261711665562,0.2505147542272295,0.2560146876743862,0.015364232606121473,0.009550879443330424,0.24880271085671016,0.24782998859882355,0.2497754373720714,5.400000001459999e-05,5.400000001459999e-05
174,0.704535458769117,0.2504486377750124,0.25379104699407307,0.015296789684465953,0.009465576814753669,0.2484509093420846,0.24695785769394465,0.2499439673764365,5.200000001479999e-05,5.200000001479999e-05
175,0.709121687071664,0.2505424107824053,0.2563804451908384,0.015442741103470325,0.009554282362971987,0.2480548300913402,0.2462866519178663,0.2498230082648141,5.0000000015e-05,5.0000000015e-05
176,0.7094757301466805,0.25022253819874357,0.25666943192481995,0.015477350779942103,0.009562050923705101,0.24807848249162948,0.24622356253010885,0.2499334067106247,4.80000000152e-05,4.80000000152e-05
177,0.7060238633837018,0.25049090811184477,0.2557608719382967,0.015273065040154117,0.009408288768359594,0.24773771635123662,0.24576168613774435,0.2497137508222035,4.6000000015399994e-05,4.6000000015399994e-05
178,0.7068309698786054,0.2505562688623156,0.2560087463685444,0.015331509123955454,0.009390175342559814,0.24785605924470083,0.24568767632756913,0.2500244400330952,4.400000001559999e-05,4.400000001559999e-05
179,0.709945627621242,0.25044043575014385,0.25731546538216726,0.015498542759035314,0.009440858981439046,0.24852990465504782,0.24729681866509573,0.24976299277373723,4.20000000158e-05,4.20000000158e-05
180,0.7114685262952533,0.250222955431257,0.25849312118121553,0.015593190544417925,0.009364108555018902,0.24937149030821665,0.2487986832857132,0.24994430371693202,4.0000000015999995e-05,4.0000000015999995e-05
181,0.7082245690482003,0.2505076399871281,0.2553005282367979,0.015511773792760713,0.009459729572491986,0.24817569766725814,0.24657881472791945,0.24977258060659682,3.800000001619999e-05,3.800000001619999e-05
182,0.705710130078452,0.25061950939042227,0.2555613879646574,0.015288070642522402,0.009329704168651785,0.2473591970545905,0.24488475493022374,0.24983363917895726,3.600000001639998e-05,3.600000001639998e-05
183,0.7091973849705288,0.25046257036072866,0.2583961550678526,0.015362349072737353,0.009343030064233713,0.24752894469669887,0.24524550991398947,0.2498123816081456,3.4000000016599996e-05,3.4000000016599996e-05
184,0.7050104481833321,0.250355852501733,0.25739446708134245,0.015124642024082797,0.00920274028820651,0.24742941984108516,0.24509663454123906,0.24976219875471933,3.200000001679999e-05,3.200000001679999e-05
185,0.7084577594484601,0.25045908774648395,0.25893918105534147,0.015295261650213174,0.009221378580800124,0.24689674803188869,0.24399252235889435,0.24980097370488302,3.0000000016999986e-05,3.0000000016999986e-05
186,0.7050916041646685,0.250461791242872,0.2563460511820657,0.015244638281209128,0.009167476291103023,0.24715623472418105,0.2447014536176409,0.2496110200881958,2.80000000172e-05,2.80000000172e-05
187,0.7120764000075204,0.25071930033820017,0.26120162861687796,0.015409253005470549,0.009212590754032135,0.2472949560199465,0.24499347380229405,0.24959643398012435,2.6000000017399993e-05,2.6000000017399993e-05
188,0.70924026625497,0.25052971073559355,0.25927106397492544,0.015359435097447463,0.009169027342328004,0.24722522922924586,0.24454563856124878,0.24990481563976832,2.400000001759999e-05,2.400000001759999e-05
189,0.7107726846422467,0.25051396233694895,0.25964148129735676,0.015446930325457029,0.009229588056249278,0.24625193859849656,0.2427817370210375,0.24972214443343027,2.2000000017799983e-05,2.2000000017799983e-05
190,0.7127785342080253,0.25050450222832815,0.2626185268163681,0.015400102761174952,0.009130897532616342,0.24578909150191716,0.24205214423792704,0.2495260408946446,2.0000000017999997e-05,2.0000000017999997e-05
191,0.7095024159976414,0.25053103481020245,0.2600735638822828,0.015308091683047158,0.009163380600512028,0.2452424509184701,0.24084867111274175,0.24963623072419847,1.800000001819999e-05,1.800000001819999e-05
192,0.7185271297182355,0.25045964973313467,0.26413173760686603,0.01581636071205139,0.009154428727924824,0.24617621089730943,0.24263516707079752,0.24971725259508407,1.6000000018399984e-05,1.6000000018399984e-05
193,0.7131938678877694,0.25046922053609577,0.26191859585898264,0.01551901615623917,0.00912317686847278,0.24614360928535461,0.24267230927944183,0.2496149092912674,1.400000001859998e-05,1.400000001859998e-05
194,0.7129890067236764,0.2506994477340153,0.2628151774406433,0.015424274174230439,0.00904632466179984,0.24460919201374054,0.23967797202723368,0.24954042051519668,1.2000000018799995e-05,1.2000000018799995e-05
195,0.7189399089132037,0.25070594038282124,0.2679298222064972,0.015430961203362261,0.009198912951563085,0.2429225104195731,0.23629296251705714,0.24955205832208907,1.0000000018999988e-05,1.0000000018999988e-05
196,0.7174783178738185,0.250680467912129,0.2691357433795929,0.015231264622083731,0.009069893908287798,0.24167407197611673,0.2337989125932966,0.24954923561641149,8.000000019199982e-06,8.000000019199982e-06
197,0.716413004057748,0.2506651495184217,0.26672559550830294,0.015366879957062858,0.009070689124720437,0.24125691609723227,0.23283736833504268,0.2496764681168965,6.000000019399998e-06,6.000000019399998e-06
198,0.7296360220227923,0.2505420318671635,0.27949152673993793,0.015424062364867755,0.009072366835815566,0.23861932115895407,0.22754584891455515,0.249692793403353,4.000000019599992e-06,4.000000019599992e-06
199,0.6898077896663121,0.25052144271986826,0.24124073769365037,0.015252726418631417,0.009103668587548392,0.24489917499678476,0.24012578385216848,0.24967255975518907,2.000000019799986e-06,2.000000019799986e-06
200,0.7164583802223206,0.2505322056157248,0.26826183285032,0.015263960563710757,0.009004947995500905,0.2413343084709985,0.23302177233355387,0.2496468424797058,1.9999979450346927e-14,1.9999979450346927e-14
