instrument,wavelength_um,normalized_flux,median_flux_mjy
NIRISS_SOSS,2.5144428727744734,0.5763669586125942,0.03805688793927816
NIRISS_SOSS,2.513452114476749,0.5750862534487456,0.037972324360163276
NIRISS_SOSS,2.5124613638017457,0.5753612158811477,0.03799047983268139
NIRISS_SOSS,2.511470620816763,0.5789636245346238,0.03822834298633412
NIRISS_SOSS,2.510479885588733,0.5806027218234227,0.03833657081048203
NIRISS_SOSS,2.5094891581842234,0.5892876503059132,0.03891002726054365
NIRISS_SOSS,2.5084984386694336,0.5923788391795647,0.03911413512412916
NIRISS_SOSS,2.507507727110202,0.585577580944486,0.038665055386592616
NIRISS_SOSS,2.5065170235720022,0.5912654944948667,0.039040622176743464
NIRISS_SOSS,2.5055263281199456,0.5707150967858576,0.03768370160551233
NIRISS_SOSS,2.5045356408187813,0.5292329699148508,0.034944681558955595
NIRISS_SOSS,2.5035449617328975,0.5715550356607871,0.037739161862491634
NIRISS_SOSS,2.5025542909263234,0.590494936734054,0.03898974307981435
NIRISS_SOSS,2.5015636284627276,0.5882673955481128,0.03884266094051623
NIRISS_SOSS,2.500572974405423,0.589813180266676,0.03894472743640665
NIRISS_SOSS,2.499582328817363,0.5677831304972414,0.03749010703729453
NIRISS_SOSS,2.4985916917611433,0.5868594919740456,0.03874969858771835
NIRISS_SOSS,2.4976010632990073,0.5921182002214023,0.039096925415149184
NIRISS_SOSS,2.4966104434928407,0.5933939530111678,0.03918116199435074
NIRISS_SOSS,2.4956198324041767,0.5912992174956656,0.03904284887007348
NIRISS_SOSS,2.494629230094195,0.5961260624571317,0.0393615602310456
NIRISS_SOSS,2.493638636623723,0.5898848660423085,0.038949460770768246
NIRISS_SOSS,2.4926480520532355,0.5917086904131604,0.03906988592468323
NIRISS_SOSS,2.4916574764428594,0.5900332707386883,0.03895925977262876
NIRISS_SOSS,2.4906669098523695,0.5957100967354741,0.03933409446358765
NIRISS_SOSS,2.4896763523411933,0.5955234153040181,0.03932176809023972
NIRISS_SOSS,2.4886858039684085,0.5907186511391171,0.039004514700422835
NIRISS_SOSS,2.487695264792748,0.579294240080263,0.03825017317382728
NIRISS_SOSS,2.486704734872597,0.5705138649548935,0.03767041448499582
NIRISS_SOSS,2.4857142142659936,0.5574524206361007,0.036807981419849325
NIRISS_SOSS,2.4847237030306357,0.5880499921371803,0.03882830602803584
NIRISS_SOSS,2.483733201223873,0.5841649715219054,0.03857178231169858
NIRISS_SOSS,2.482742708902716,0.5714286351688659,0.03773081577449225
NIRISS_SOSS,2.4817522261238314,0.5761752496351097,0.03804422960249452
NIRISS_SOSS,2.4807617529435433,0.5776860196174927,0.038143984113162464
NIRISS_SOSS,2.479771289417838,0.5691205569310569,0.037578415860619975
NIRISS_SOSS,2.4787808356023624,0.5817676535327273,0.03841348999340091
NIRISS_SOSS,2.477790391552422,0.5998801023202386,0.03960943542974496
NIRISS_SOSS,2.4767999573229873,0.5987644581407806,0.03953577064920316
NIRISS_SOSS,2.4758095329686913,0.5980347923771676,0.039487591606695606
NIRISS_SOSS,2.4748191185438317,0.5995617002356982,0.03958841168390055
NIRISS_SOSS,2.473828714102368,0.5781905601636691,0.03817729838064386
NIRISS_SOSS,2.4728383196979293,0.5982142421269886,0.03949944047991365
NIRISS_SOSS,2.4718479353838085,0.6014386249715308,0.03971234299757957
NIRISS_SOSS,2.4708575612129664,0.6040556957115656,0.03988514535273611
NIRISS_SOSS,2.4698671972380337,0.5745555208530311,0.037937280659932
NIRISS_SOSS,2.468876843511309,0.6061866367807209,0.040025849090627785
NIRISS_SOSS,2.4678865000847607,0.6067698675386384,0.04006435918782391
NIRISS_SOSS,2.466896167010029,0.6068964710075822,0.040072718678176925
NIRISS_SOSS,2.4659058443384243,0.6060644229589788,0.040017779443939736
NIRISS_SOSS,2.4649155321209304,0.6014250140808076,0.039711444285161615
NIRISS_SOSS,2.463925230408204,0.6046497585621801,0.039924370681316955
